,mean,1std,-1std,2std,-2std,month
2000-02-26,0.00268573217618,0.00289508925448,0.00247943852777,0.00309502235321,0.00231111310116,2
2000-02-27,0.00268349374816,0.00288984083504,0.00247516432886,0.00308985867322,0.00231133003308,2
2000-02-28,0.00268149322,0.00288962416969,0.0024747232696,0.0030855271729,0.00230944688772,2
2000-03-01,0.00268084353859,0.00288667665594,0.00247483288412,0.00308827495683,0.00230879028298,3
2000-03-02,0.00268092161173,0.00288772709679,0.00247424453398,0.00309343505794,0.00230605467283,3
2000-03-03,0.00267827231829,0.00288360369614,0.00247231613084,0.00308460610587,0.00230658392825,3
2000-03-04,0.00267914106352,0.00288553225121,0.00247344658777,0.00308602543727,0.00230407047714,3
2000-03-05,0.00268114802622,0.00288781889921,0.00247703153432,0.00308996164665,0.0023012971568,3
2000-03-06,0.0026824140618,0.00288875925738,0.00247616648947,0.00309161311304,0.00230225271808,3
2000-03-07,0.00268596870182,0.00289262869653,0.00247954310298,0.00309580822266,0.00230628126307,3
